"term","gene"
"GO:0008150","AIM20"
"GO:0030036","BNR1"
"GO:0032956","BNR1"
"GO:0045010","BNR1"
"GO:0051016","BNR1"
"GO:0051017","BNR1"
"GO:0070649","BNR1"
"GO:0071474","BNR1"
"GO:1903475","BNR1"
"GO:0006629","POT1"
"GO:0006631","POT1"
"GO:0006635","POT1"
"GO:0070651","SMU2"
"GO:0005975","SUC2"
"GO:0005987","SUC2"
"GO:0010147","SUC2"
"GO:0034484","SUC2"
"GO:1902927","SUC2"
"GO:0008150","YIL163C"
"GO:0008150","NIT1"
"GO:0000422","YIL165C"
"GO:0016236","YIL165C"
"GO:0000316","SOA1"
"GO:0055085","SOA1"
"GO:0072348","SOA1"
"GO:1902358","SOA1"
"GO:0007165","CSS1"
"GO:0008150","CSS1"
"GO:0016192","CSS1"
"GO:0061025","CSS1"
"GO:0000023","IMA3"
"GO:0005975","IMA3"
"GO:0046352","IMA3"
"GO:0006896","VTH1"
"GO:0015031","VTH1"
"GO:0008150","PAU14"
"GO:0000722","YIL177C"
"GO:0008150","YIL177C"
"GO:0016071","SGN1"
"GO:0000725","MPH1"
"GO:0006281","MPH1"
"GO:0006310","MPH1"
"GO:0006974","MPH1"
"GO:0007535","MPH1"
"GO:0033567","MPH1"
"GO:0036297","MPH1"
"GO:0060543","MPH1"
"GO:0030837","AIM21"
"GO:0034642","AIM21"
"GO:2000813","AIM21"
"GO:0016558","DJP1"
"GO:0045040","DJP1"
"GO:0000245","IST3"
"GO:0000349","IST3"
"GO:0000398","IST3"
"GO:0006397","IST3"
"GO:0006406","IST3"
"GO:0008380","IST3"
"GO:0051237","IST3"
"GO:1903241","IST3"
"GO:0061709","PAN1"
"GO:0000147","PAN1"
"GO:0006897","PAN1"
"GO:0007120","PAN1"
"GO:0007121","PAN1"
"GO:0071555","PAN1"
"GO:2000601","PAN1"
"GO:0000272","EGH1"
"GO:0005975","EGH1"
"GO:0016042","EGH1"
"GO:1901136","EGH1"
"GO:1904462","EGH1"
"GO:0006260","PRI1"
"GO:0006261","PRI1"
"GO:0006269","PRI1"
"GO:0006270","PRI1"
"GO:0000398","MSL1"
"GO:0006397","MSL1"
"GO:0008380","MSL1"
"GO:1903241","MSL1"
"GO:0007059","DSN1"
"GO:0008608","DSN1"
"GO:0051301","DSN1"
"GO:0051455","DSN1"
"GO:0051754","DSN1"
"GO:0007059","STS1"
"GO:0015031","STS1"
"GO:0031144","STS1"
"GO:0071630","STS1"
"GO:0000027","SQT1"
"GO:0042273","SQT1"
"GO:0006355","GAT4"
"GO:0034224","GAT4"
"GO:0045944","GAT4"
"GO:0008150","VLD1"
"GO:0001682","RPR2"
"GO:0006396","RPR2"
"GO:0008033","RPR2"
"GO:0034965","RPR2"
"GO:0008150","YIR016W"
"GO:0006355","MET28"
"GO:0006357","MET28"
"GO:0008652","MET28"
"GO:0019344","MET28"
"GO:0042762","MET28"
"GO:0045944","MET28"
"GO:2000282","MET28"
"GO:0000122","YAP5"
"GO:0006355","YAP5"
"GO:0045944","YAP5"
"GO:0071281","YAP5"
"GO:0000128","FLO11"
"GO:0001403","FLO11"
"GO:0007124","FLO11"
"GO:0007155","FLO11"
"GO:0030447","FLO11"
"GO:0034109","FLO11"
"GO:0043709","FLO11"
"GO:0090606","FLO11"
"GO:0097656","FLO11"
"GO:0098609","FLO11"
"GO:0008150","YIR020C"
"GO:0000372","MRS1"
"GO:0000963","MRS1"
"GO:0006259","MRS1"
"GO:0006397","MRS1"
"GO:0051604","SEC11"
"GO:0006508","SEC11"
"GO:0045047","SEC11"
"GO:0006351","DAL81"
"GO:0006355","DAL81"
"GO:0045944","DAL81"
"GO:0051123","DAL81"
"GO:1901714","DAL81"
"GO:1901717","DAL81"
"GO:0033615","INA22"
"GO:0000070","MND2"
"GO:0007131","MND2"
"GO:0007346","MND2"
"GO:0016567","MND2"
"GO:0030071","MND2"
"GO:0031145","MND2"
"GO:0051301","MND2"
"GO:0051445","MND2"
"GO:1902426","MND2"
"GO:1902499","MND2"
"GO:1905785","MND2"
"GO:0000027","YVH1"
"GO:0000055","YVH1"
"GO:0006995","YVH1"
"GO:0030476","YVH1"
"GO:0051321","YVH1"
"GO:2000786","YVH1"
"GO:0000256","DAL1"
"GO:0006144","DAL1"
"GO:0009442","DAL1"
"GO:0000256","DAL4"
"GO:0006144","DAL4"
"GO:0015720","DAL4"
"GO:0055085","DAL4"
"GO:0000256","DAL2"
"GO:0006144","DAL2"
"GO:0000256","DAL7"
"GO:0006097","DAL7"
"GO:0006099","DAL7"
"GO:0006144","DAL7"
"GO:0000256","DAL3"
"GO:0006144","DAL3"
"GO:0010106","MGA2"
"GO:0030466","MGA2"
"GO:0033554","MGA2"
"GO:0045944","MGA2"
"GO:0048255","MGA2"
"GO:0071279","MGA2"
"GO:0071456","MGA2"
"GO:2001280","MGA2"
"GO:0016558","LYS1"
"GO:0008652","LYS1"
"GO:0009085","LYS1"
"GO:0019878","LYS1"
"GO:0008150","NRE1"
"GO:0008150","IRC24"
"GO:0006979","HYR1"
"GO:0034599","HYR1"
"GO:0098869","HYR1"
"GO:0006749","GTT1"
"GO:0010731","GTT1"
"GO:0098869","GTT1"
"GO:0006508","YPS6"
"GO:0031505","YPS6"
"GO:0008150","PAU15"
"GO:0008150","YIR042C"
"GO:0000096","MET14"
"GO:0000103","MET14"
"GO:0008652","MET14"
"GO:0019344","MET14"
"GO:0019379","MET14"
"GO:0070814","MET14"
"GO:0007034","DID4"
"GO:0015031","DID4"
"GO:0043162","DID4"
"GO:0045053","DID4"
"GO:0045324","DID4"
"GO:0070676","DID4"
"GO:1904669","DID4"
"GO:0006412","MRP17"
"GO:0032543","MRP17"
"GO:0006629","AUR1"
"GO:0006665","AUR1"
"GO:0006673","AUR1"
"GO:0030148","AUR1"
"GO:0000122","BYE1"
"GO:0006325","BYE1"
"GO:0006351","BYE1"
"GO:0000027","RPL14A"
"GO:0000470","RPL14A"
"GO:0002181","RPL14A"
"GO:0006412","RPL14A"
"GO:0016236","RPL14A"
"GO:0051016","CAP1"
"GO:0051693","CAP1"
"GO:0006629","LAC1"
"GO:0006665","LAC1"
"GO:0046513","LAC1"
"GO:0000027","MRT4"
"GO:0000055","MRT4"
"GO:0000956","MRT4"
"GO:0006364","MRT4"
"GO:0042254","MRT4"
"GO:0042273","MRT4"
"GO:0006511","UFD4"
"GO:0010994","UFD4"
"GO:0035519","UFD4"
"GO:0006259","CCE1"
"GO:0007005","CCE1"
"GO:0000395","PRP40"
"GO:0000398","PRP40"
"GO:0006397","PRP40"
"GO:0008380","PRP40"
"GO:0045292","PRP40"
"GO:0030041","ARC19"
"GO:0034314","ARC19"
"GO:0044396","ARC19"
"GO:0045010","ARC19"
"GO:0000463","URB1"
"GO:0000466","URB1"
"GO:0006364","URB1"
"GO:0042254","URB1"
"GO:0042273","URB1"
"GO:0000972","PUT3"
"GO:0006351","PUT3"
"GO:0006355","PUT3"
"GO:0006560","PUT3"
"GO:0045944","PUT3"
"GO:2001158","PUT3"
"GO:0006754","ATP7"
"GO:0006811","ATP7"
"GO:0015986","ATP7"
"GO:1902600","ATP7"
"GO:0006301","HCS1"
"GO:0000723","SWD2"
"GO:0006397","SWD2"
"GO:0016070","SWD2"
"GO:0030846","SWD2"
"GO:0031124","SWD2"
"GO:0031126","SWD2"
"GO:0031509","SWD2"
"GO:0007323","RAM2"
"GO:0018343","RAM2"
"GO:0018344","RAM2"
"GO:0051604","RAM2"
"GO:0030466","SPT23"
"GO:0033554","SPT23"
"GO:0045944","SPT23"
"GO:0070417","SPT23"
"GO:2001280","SPT23"
"GO:0000027","MAK11"
"GO:0000463","MAK11"
"GO:0000466","MAK11"
"GO:0042254","MAK11"
"GO:0042273","MAK11"
"GO:0007346","CDC16"
"GO:0016567","CDC16"
"GO:0031145","CDC16"
"GO:0032297","CDC16"
"GO:0051301","CDC16"
"GO:0051445","CDC16"
"GO:0000956","SKA1"
"GO:0006139","URA6"
"GO:0006207","URA6"
"GO:0006221","URA6"
"GO:0009123","URA6"
"GO:0009165","URA6"
"GO:0046940","URA6"
"GO:0072528","URA6"
"GO:0000288","PAN3"
"GO:0000289","PAN3"
"GO:0006281","PAN3"
"GO:0006301","PAN3"
"GO:0006397","PAN3"
"GO:0006979","GPX1"
"GO:0007031","GPX1"
"GO:0098869","GPX1"
"GO:0061504","TCD2"
"GO:0001113","TFA1"
"GO:0006366","TFA1"
"GO:0006367","TFA1"
"GO:0006520","MAE1"
"GO:0044281","MAE1"
"GO:0000122","IXR1"
"GO:0071456","IXR1"
"GO:0090069","IXR1"
"GO:2000819","IXR1"
"GO:0006325","TTI1"
"GO:0008150","TTI1"
"GO:0050821","TTI1"
"GO:2000003","TTI1"
"GO:0140624","TUL1"
"GO:0006511","TUL1"
"GO:0016567","TUL1"
"GO:0043162","TUL1"
"GO:0005978","UGP1"
"GO:0005992","UGP1"
"GO:0006011","UGP1"
"GO:0006078","UGP1"
"GO:0000422","AIM26"
"GO:0006914","AIM26"
"GO:0016236","AIM26"
"GO:0000122","RGT1"
"GO:0006006","RGT1"
"GO:0006355","RGT1"
"GO:0045944","RGT1"
"GO:0008150","PTM1"
"GO:0016226","NFU1"
"GO:0044572","NFU1"
"GO:0007034","VPS24"
"GO:0015031","VPS24"
"GO:0043162","VPS24"
"GO:0045324","VPS24"
"GO:0070676","VPS24"
"GO:1904669","VPS24"
"GO:0010968","SPC42"
"GO:0030474","SPC42"
"GO:0045944","PHD1"
"GO:2000222","PHD1"
"GO:0008150","MMO1"
"GO:0006260","PRI2"
"GO:0006261","PRI2"
"GO:0006269","PRI2"
"GO:0006270","PRI2"
"GO:0006302","PRI2"
"GO:0005975","DCW1"
"GO:0007117","DCW1"
"GO:0009272","DCW1"
"GO:0016052","DCW1"
"GO:0071555","DCW1"
"GO:0008150","ANR2"
"GO:0000023","ELM1"
"GO:0000281","ELM1"
"GO:0000902","ELM1"
"GO:0000921","ELM1"
"GO:0007117","ELM1"
"GO:0007124","ELM1"
"GO:0042149","ELM1"
"GO:1902935","ELM1"
"GO:0000070","CSE4"
"GO:0000278","CSE4"
"GO:0030543","CSE4"
"GO:0051382","CSE4"
"GO:0061644","CSE4"
"GO:0008150","LPX2"
"GO:0006629","SFK1"
"GO:0007033","SFK1"
"GO:0030036","SFK1"
"GO:0061093","SFK1"
"GO:0007059","ASK1"
"GO:0008608","ASK1"
"GO:0031116","ASK1"
"GO:0051301","ASK1"
"GO:0051987","ASK1"
"GO:1990758","ASK1"
"GO:1990976","ASK1"
"GO:0000723","DEF1"
"GO:0006281","DEF1"
"GO:0006283","DEF1"
"GO:0006511","DEF1"
"GO:0006974","DEF1"
"GO:0016567","DEF1"
"GO:0060261","DEF1"
"GO:0061635","DEF1"
"GO:0006629","OAR1"
"GO:0006631","OAR1"
"GO:0006633","OAR1"
"GO:0009060","OAR1"
"GO:0002181","TMA19"
"GO:0006412","TMA19"
"GO:0007026","TMA19"
"GO:0010507","TMA19"
"GO:0000055","NUP120"
"GO:0000122","NUP120"
"GO:0000973","NUP120"
"GO:0006302","NUP120"
"GO:0006406","NUP120"
"GO:0006606","NUP120"
"GO:0006611","NUP120"
"GO:0006913","NUP120"
"GO:0015031","NUP120"
"GO:0031509","NUP120"
"GO:0031990","NUP120"
"GO:0034398","NUP120"
"GO:0045893","NUP120"
"GO:0045944","NUP120"
"GO:0051028","NUP120"
"GO:0051664","NUP120"
"GO:0006367","TOA2"
"GO:0045944","TOA2"
"GO:0051123","TOA2"
"GO:0060261","TOA2"
"GO:0000209","MPE1"
"GO:0006369","MPE1"
"GO:0006397","MPE1"
"GO:0016567","MPE1"
"GO:0030846","MPE1"
"GO:0005975","FBA1"
"GO:0006094","FBA1"
"GO:0006096","FBA1"
"GO:0061621","FBA1"
"GO:0007032","BLI1"
"GO:0032880","BLI1"
"GO:0006338","MSN4"
"GO:0006995","MSN4"
"GO:0034198","MSN4"
"GO:0034224","MSN4"
"GO:0034605","MSN4"
"GO:0042149","MSN4"
"GO:0045944","MSN4"
"GO:0070301","MSN4"
"GO:0070417","MSN4"
"GO:0071243","MSN4"
"GO:0071361","MSN4"
"GO:0071464","MSN4"
"GO:0071469","MSN4"
"GO:0071476","MSN4"
"GO:0071497","MSN4"
"GO:0071500","MSN4"
"GO:1902075","MSN4"
"GO:1990451","MSN4"
"GO:0008150","YKL063C"
"GO:0010961","MNR2"
"GO:0030001","MNR2"
"GO:0055085","MNR2"
"GO:1903830","MNR2"
"GO:0006886","YET1"
"GO:0008150","YET1"
"GO:0015031","YET1"
"GO:0016192","YET1"
"GO:0006183","YNK1"
"GO:0006228","YNK1"
"GO:0006241","YNK1"
"GO:0006281","YNK1"
"GO:0006974","YNK1"
"GO:0009117","YNK1"
"GO:0009142","YNK1"
"GO:0000973","NUP100"
"GO:0006406","NUP100"
"GO:0006606","NUP100"
"GO:0006607","NUP100"
"GO:0006913","NUP100"
"GO:0015031","NUP100"
"GO:0031990","NUP100"
"GO:0036228","NUP100"
"GO:0045893","NUP100"
"GO:0051028","NUP100"
"GO:0140694","NUP100"
"GO:2000238","NUP100"
"GO:0034599","YKL069W"
"GO:0008150","YKL070W"
"GO:0110095","OSI1"
"GO:0008150","STB6"
"GO:0006986","LHS1"
"GO:0031204","LHS1"
"GO:0000245","MUD2"
"GO:0000348","MUD2"
"GO:0000398","MUD2"
"GO:0006397","MUD2"
"GO:0008380","MUD2"
"GO:0009081","AAN1"
"GO:0009410","AAN1"
"GO:0006605","PSG1"
"GO:0051604","PSG1"
"GO:0000462","DHR2"
"GO:0006364","DHR2"
"GO:0006396","DHR2"
"GO:0022613","DHR2"
"GO:0042254","DHR2"
"GO:0006904","SMY1"
"GO:0007018","SMY1"
"GO:0006811","VMA5"
"GO:0007035","VMA5"
"GO:0048388","VMA5"
"GO:0061795","VMA5"
"GO:1902600","VMA5"
"GO:0006412","TEF4"
"GO:0006414","TEF4"
"GO:0006364","RRP14"
"GO:0042254","RRP14"
"GO:0042273","RRP14"
"GO:0042274","RRP14"
"GO:0015031","HOT13"
"GO:0045041","HOT13"
"GO:0006099","MDH1"
"GO:0006108","MDH1"
"GO:0009060","MDH1"
"GO:0019752","MDH1"
"GO:0032272","SRX1"
"GO:0034599","SRX1"
"GO:0098869","SRX1"
"GO:0018063","CYT2"
"GO:0015937","CAB3"
"GO:0007052","MIF2"
"GO:0007059","MIF2"
"GO:0051301","MIF2"
"GO:0051382","MIF2"
"GO:0070966","CUE2"
"GO:0072344","CUE2"
"GO:0008150","YKL091C"
"GO:0015914","YKL091C"
"GO:0120009","YKL091C"
"GO:0001403","BUD2"
"GO:0007120","BUD2"
"GO:0007121","BUD2"
"GO:0007163","BUD2"
"GO:0007165","BUD2"
"GO:0030447","BUD2"
"GO:0031578","BUD2"
"GO:0036267","BUD2"
"GO:0009060","MBR1"
"GO:0006641","YJU3"
"GO:0019433","YJU3"
"GO:0000349","YJU2"
"GO:0000350","YJU2"
"GO:0000398","YJU2"
"GO:0006397","YJU2"
"GO:0008380","YJU2"
"GO:0031505","CWP1"
"GO:0032120","CWP1"
"GO:0008150","YKL097C"
"GO:0008150","MTC2"
"GO:0000447","UTP11"
"GO:0000472","UTP11"
"GO:0000480","UTP11"
"GO:0006364","UTP11"
"GO:0006412","UTP11"
"GO:0030490","UTP11"
"GO:0042254","UTP11"
"GO:0006508","YPF1"
"GO:0009267","YPF1"
"GO:0000086","HSL1"
"GO:0030163","HSL1"
"GO:0044879","HSL1"
"GO:0051726","HSL1"
"GO:1900481","HSL1"
"GO:1902935","HSL1"
"GO:0008150","YKL102C"
"GO:0006508","APE1"
"GO:0015031","APE1"
"GO:0032258","APE1"
"GO:0006031","GFA1"
"GO:0006048","GFA1"
"GO:1901135","GFA1"
"GO:0008150","SEG2"
"GO:0006103","AAT1"
"GO:0006520","AAT1"
"GO:0006531","AAT1"
"GO:0006536","AAT1"
"GO:1901605","AAT1"
"GO:1901426","YKL107W"
"GO:0000727","SLD2"
"GO:0006260","SLD2"
"GO:0006270","SLD2"
"GO:0031333","SLD2"
"GO:0033314","SLD2"
"GO:0071163","SLD2"
"GO:1903466","SLD2"
"GO:0006109","HAP4"
"GO:0006355","HAP4"
"GO:0043457","HAP4"
"GO:0045944","HAP4"
"GO:0002098","KTI12"
"GO:0006357","KTI12"
"GO:0006400","KTI12"
"GO:0000122","ABF1"
"GO:0006260","ABF1"
"GO:0006261","ABF1"
"GO:0006281","ABF1"
"GO:0006338","ABF1"
"GO:0006974","ABF1"
"GO:0030466","ABF1"
"GO:0045944","ABF1"
"GO:0070911","ABF1"
"GO:0006260","RAD27"
"GO:0006281","RAD27"
"GO:0006284","RAD27"
"GO:0006303","RAD27"
"GO:0006974","RAD27"
"GO:0007534","RAD27"
"GO:0035753","RAD27"
"GO:0043137","RAD27"
"GO:0006281","APN1"
"GO:0006284","APN1"
"GO:0006974","APN1"
"GO:0000122","PRR1"
"GO:0019236","PRR1"
"GO:0031138","PRR1"
"GO:0006457","SBA1"
"GO:0032212","SBA1"
"GO:0007035","VPH2"
"GO:0070072","VPH2"
"GO:0015729","OAC1"
"GO:0034659","OAC1"
"GO:0055085","OAC1"
"GO:1901553","OAC1"
"GO:1902356","OAC1"
"GO:1902358","OAC1"
"GO:0008150","DGR2"
"GO:0006614","SRP21"
"GO:0006617","SRP21"
"GO:0015031","SSH4"
"GO:0016192","SSH4"
"GO:0043328","SSH4"
"GO:0006361","RRN3"
"GO:0006629","YPK1"
"GO:0006650","YPK1"
"GO:0006665","YPK1"
"GO:0006897","YPK1"
"GO:0060237","YPK1"
"GO:0061093","YPK1"
"GO:0070941","YPK1"
"GO:0071311","YPK1"
"GO:0071555","YPK1"
"GO:0090155","YPK1"
"GO:0005975","PGM1"
"GO:0005978","PGM1"
"GO:0005992","PGM1"
"GO:0006006","PGM1"
"GO:0006011","PGM1"
"GO:0019255","PGM1"
"GO:0019388","PGM1"
"GO:0051156","PGM1"
"GO:0008150","PMU1"
"GO:0061709","MYO3"
"GO:0006887","MYO3"
"GO:0006897","MYO3"
"GO:0006970","MYO3"
"GO:0007121","MYO3"
"GO:0031505","MYO3"
"GO:0051666","MYO3"
"GO:2000601","MYO3"
"GO:0007533","SHE2"
"GO:0008298","SHE2"
"GO:0051028","SHE2"
"GO:0006730","RMA1"
"GO:0006761","RMA1"
"GO:0008150","RMA1"
"GO:0009396","RMA1"
"GO:0046901","RMA1"
"GO:0008150","RCI50"
"GO:0006508","OCT1"
"GO:0006879","OCT1"
"GO:0050821","OCT1"
"GO:0006886","APL2"
"GO:0006896","APL2"
"GO:0015031","APL2"
"GO:0016192","APL2"
"GO:0048203","APL2"
"GO:0033617","CMC1"
"GO:0032543","MRPL31"
"GO:0006355","CTK1"
"GO:0006397","CTK1"
"GO:0006412","CTK1"
"GO:0006413","CTK1"
"GO:0006974","CTK1"
"GO:0009891","CTK1"
"GO:0031124","CTK1"
"GO:0032786","CTK1"
"GO:0045903","CTK1"
"GO:0045943","CTK1"
"GO:0045944","CTK1"
"GO:0051726","CTK1"
"GO:0006629","TGL1"
"GO:0016042","TGL1"
"GO:0016125","TGL1"
"GO:0006099","SDH3"
"GO:0006121","SDH3"
"GO:0045039","SDH3"
"GO:0045333","SDH3"
"GO:0008150","MRP8"
"GO:0000056","LTV1"
"GO:0006970","LTV1"
"GO:0015031","LTV1"
"GO:0032456","LTV1"
"GO:0034599","LTV1"
"GO:0042274","LTV1"
"GO:1904669","LTV1"
"GO:0006351","RPC25"
"GO:0006352","RPC25"
"GO:0006383","RPC25"
"GO:0006384","RPC25"
"GO:0006386","RPC25"
"GO:0042797","RPC25"
"GO:0006511","RPT1"
"GO:0010498","RPT1"
"GO:0010604","RPT1"
"GO:0043161","RPT1"
"GO:0045732","RPT1"
"GO:0045899","RPT1"
"GO:0070682","RPT1"
"GO:0080090","RPT1"
"GO:0006865","AVT3"
"GO:0006868","AVT3"
"GO:0015803","AVT3"
"GO:0015824","AVT3"
"GO:0015828","AVT3"
"GO:0032974","AVT3"
"GO:1902475","AVT3"
"GO:0006099","SDH1"
"GO:0006121","SDH1"
"GO:0022900","SDH1"
"GO:0045333","SDH1"
"GO:0000375","DBR1"
"GO:0000398","DBR1"
"GO:0006397","DBR1"
"GO:0006401","DBR1"
"GO:0007124","DBR1"
"GO:0016074","DBR1"
"GO:0032197","DBR1"
"GO:0006696","MCR1"
"GO:0034599","MCR1"
"GO:0046496","NNR2"
"GO:0006094","GPM1"
"GO:0006096","GPM1"
"GO:0006617","SRP102"
"GO:0045047","SRP102"
"GO:0006412","RSM22"
"GO:0032543","RSM22"
"GO:0180026","RSM22"
"GO:0000028","RPS27A"
"GO:0000462","RPS27A"
"GO:0006412","RPS27A"
"GO:0006508","APE2"
"GO:0043171","APE2"
"GO:0019722","RCN1"
"GO:0006368","ELF1"
"GO:0045815","ELF1"
"GO:0008150","KDX1"
"GO:0009272","KDX1"
"GO:0051726","KDX1"
"GO:0141124","KDX1"
"GO:0008150","YKL162C"
"GO:0032259","YKL162C"
"GO:0031505","PIR3"
"GO:0071555","PIR3"
"GO:0006886","PIR1"
"GO:0031505","PIR1"
"GO:0071555","PIR1"
"GO:0006506","MCD4"
"GO:0015867","MCD4"
"GO:0071555","MCD4"
"GO:0007005","TPK3"
"GO:0007265","TPK3"
"GO:0010607","TPK3"
"GO:0070314","TPK3"
"GO:2000766","TPK3"
"GO:0032543","MRP49"
"GO:0008150","KKQ8"
"GO:0006412","MRPL38"
"GO:0032543","MRPL38"
"GO:0006508","NNK1"
"GO:0000280","EBP2"
"GO:0006364","EBP2"
"GO:0042254","EBP2"
"GO:0000244","SNU114"
"GO:0000349","SNU114"
"GO:0000387","SNU114"
"GO:0000388","SNU114"
"GO:0000398","SNU114"
"GO:0006397","SNU114"
"GO:0008380","SNU114"
"GO:0006865","TPO5"
"GO:0015846","TPO5"
"GO:0055085","TPO5"
"GO:1902047","TPO5"
"GO:0006811","ZRT3"
"GO:0006829","ZRT3"
"GO:0006882","ZRT3"
"GO:0030001","ZRT3"
"GO:0055085","ZRT3"
"GO:0006865","LST4"
"GO:0015031","LST4"
"GO:0071230","LST4"
"GO:1904263","LST4"
"GO:0000750","STE3"
"GO:0000755","STE3"
"GO:0007165","STE3"
"GO:0007186","STE3"
"GO:0019236","STE3"
"GO:0006891","COY1"
"GO:0048193","COY1"
"GO:0048211","COY1"
"GO:0000448","RPL17A"
"GO:0002181","RPL17A"
"GO:0006412","RPL17A"
"GO:0006015","PRS1"
"GO:0009156","PRS1"
"GO:0009165","PRS1"
"GO:0006629","FAS1"
"GO:0006631","FAS1"
"GO:0006633","FAS1"
"GO:0042759","FAS1"
"GO:0000387","LOT5"
"GO:0006596","SPE1"
"GO:0009446","SPE1"
"GO:0015940","SPE1"
"GO:0033387","SPE1"
"GO:0000122","ASH1"
"GO:0006325","ASH1"
"GO:0006355","ASH1"
"GO:0031495","ASH1"
"GO:1900461","ASH1"
"GO:0000055","MTR2"
"GO:0000056","MTR2"
"GO:0006406","MTR2"
"GO:0006409","MTR2"
"GO:0008033","MTR2"
"GO:0016973","MTR2"
"GO:0015909","FAT3"
"GO:0006635","PXA2"
"GO:0015867","PXA2"
"GO:0015910","PXA2"
"GO:0015916","PXA2"
"GO:0042758","PXA2"
"GO:0042760","PXA2"
"GO:0055085","PXA2"
"GO:1902001","PXA2"
"GO:0000920","HYM1"
"GO:0006355","HYM1"
"GO:0007118","HYM1"
"GO:0000747","CNB1"
"GO:0006873","CNB1"
"GO:0022604","CNB1"
"GO:0045893","CNB1"
"GO:0050801","CNB1"
"GO:0071444","CNB1"
"GO:0017183","DPH2"
"GO:0006629","ACP1"
"GO:0006631","ACP1"
"GO:0006633","ACP1"
"GO:0009107","ACP1"
"GO:0016226","ACP1"
"GO:0022904","ACP1"
"GO:0007059","SDS22"
"GO:0051276","SDS22"
"GO:0051301","SDS22"
"GO:0051457","SDS22"
"GO:0006412","MST1"
"GO:0006418","MST1"
"GO:0006435","MST1"
"GO:0070159","MST1"
"GO:0006457","MIA40"
"GO:0015031","MIA40"
"GO:0045041","MIA40"
"GO:0006886","YKT6"
"GO:0006888","YKT6"
"GO:0006891","YKT6"
"GO:0006895","YKT6"
"GO:0006906","YKT6"
"GO:0016192","YKT6"
"GO:0042144","YKT6"
"GO:0048210","YKT6"
"GO:0048280","YKT6"
"GO:0061909","YKT6"
"GO:0061911","YKT6"
"GO:0007031","PEX1"
"GO:0015031","PEX1"
"GO:0016558","PEX1"
"GO:0016562","PEX1"
"GO:0043335","PEX1"
"GO:0000296","PTK1"
"GO:0006487","MNN4"
"GO:0006493","MNN4"
"GO:0001558","TOR2"
"GO:0006995","TOR2"
"GO:0007010","TOR2"
"GO:0007584","TOR2"
"GO:0010507","TOR2"
"GO:0030950","TOR2"
"GO:0031929","TOR2"
"GO:0035025","TOR2"
"GO:0042254","TOR2"
"GO:0045807","TOR2"
"GO:0051726","TOR2"
"GO:1905356","TOR2"
"GO:0000290","EAP1"
"GO:0006402","EAP1"
"GO:0006417","EAP1"
"GO:0017148","EAP1"
"GO:0006409","LOS1"
"GO:0071528","LOS1"
"GO:0043248","ADD66"
"GO:0080129","ADD66"
"GO:0006644","EMC3"
"GO:0015914","EMC3"
"GO:0034975","EMC3"
"GO:0045050","EMC3"
"GO:0006364","CBT1"
"GO:0006397","CBT1"
"GO:0017004","CBT1"
"GO:0042254","CBT1"
"GO:0048255","CBT1"
"GO:0000770","STE6"
"GO:0019236","STE6"
"GO:0055085","STE6"
"GO:0016567","UBA1"
"GO:0000162","TRP3"
"GO:0006541","TRP3"
"GO:0006568","TRP3"
"GO:0008652","TRP3"
"GO:0009073","TRP3"
"GO:0061909","SAC1"
"GO:0046856","SAC1"
"GO:0090156","SAC1"
"GO:0006303","DOA1"
"GO:0010992","DOA1"
"GO:0034517","DOA1"
"GO:0043161","DOA1"
"GO:0070314","DOA1"
"GO:0072671","DOA1"
"GO:0016973","YRA2"
"GO:0051028","YRA2"
"GO:0006749","OXP1"
"GO:0006207","URA1"
"GO:0006221","URA1"
"GO:0006222","URA1"
"GO:0044205","URA1"
"GO:0006849","JEN1"
"GO:0015711","JEN1"
"GO:0015739","JEN1"
"GO:0035879","JEN1"
"GO:0055085","JEN1"
"GO:0097080","JEN1"
"GO:1902600","JEN1"
"GO:0006520","SRY1"
"GO:0042219","SRY1"
"GO:0043328","COS9"
"GO:0000184","FRE2"
"GO:0006811","FRE2"
"GO:0006825","FRE2"
"GO:0006826","FRE2"
"GO:0015677","FRE2"
"GO:0008150","MCH2"
"GO:0055085","MCH2"
"GO:0006351","YKL222C"
"GO:0006355","YKL222C"
"GO:0006357","YKL222C"
"GO:0008150","YKL222C"
"GO:0008150","PAU16"
"GO:0000045","VPS1"
"GO:0006623","VPS1"
"GO:0006897","VPS1"
"GO:0006914","VPS1"
"GO:0007031","VPS1"
"GO:0007033","VPS1"
"GO:0007034","VPS1"
"GO:0016559","VPS1"
"GO:0030036","VPS1"
"GO:0034497","VPS1"
"GO:0045053","VPS1"
"GO:0051017","VPS1"
"GO:0051301","VPS1"
"GO:0051321","VPS1"
"GO:0060988","VPS1"
"GO:0006397","PAP1"
"GO:0030846","PAP1"
"GO:0031123","PAP1"
"GO:0031124","PAP1"
"GO:0031126","PAP1"
"GO:0006869","OSH6"
"GO:0006887","OSH6"
"GO:0006897","OSH6"
"GO:0015914","OSH6"
"GO:0015918","OSH6"
"GO:0016125","OSH6"
"GO:0030011","OSH6"
"GO:0034727","OSH6"
"GO:0055092","OSH6"
"GO:0120010","OSH6"
"GO:0071555","ECM9"
"GO:0006612","ECM9"
"GO:0006914","ECM9"
"GO:0031505","ECM9"
"GO:0008150","YKR005C"
"GO:0032543","MRPL13"
"GO:0001919","MEH1"
