"AE1","AE2","AE3","RT1","RT2","RT3","Geneid"
664.420295809463,648.500375636986,688.235006940656,899.227823003654,891.74678462728,1064.66340163869,"gene:YAR018C"
2945.59664475529,3310.07501219376,3798.52782676862,2549.13261719318,2216.68569329989,2402.12963533957,"gene:YAR019C"
39.5488271315157,39.333615318573,18.5294040330177,38.6232214726239,33.4785482283279,32.04060108113,"gene:YAR019W-A"
133.675035704523,135.146268017661,116.470539636111,122.802037502702,92.3196329932679,137.316861776271,"gene:YAR020C"
528.372330477049,622.277965424604,825.882008328788,449.613911501827,552.903296498143,454.976535352046,"gene:YAR023C"
2.37292962789094,2.01710847787554,1.32352885950126,3.96135604847425,6.08700876878689,2.74633723552543,"gene:tS(AGA)A"
575.039946492238,1272.79544953947,1127.64658829508,571.42560999241,637.106917799695,574.89992796999,"gene:YAR027W"
265.768118323785,410.481575247672,463.235100825442,283.236957465909,367.249529050142,376.248201266984,"gene:YAR028W"
161.359214696584,187.591088442425,136.32347252863,122.802037502702,118.696670991344,133.655078795571,"gene:YAR029W"
21.3563666510185,40.3421695575108,30.441163768529,30.7005093756754,13.1885189990383,28.3788181004294,"gene:YAR030C"
37.966874046255,61.521808575204,67.4999718345644,44.5652555453353,66.9570964566558,48.5186244942826,"gene:YAR031W"
104.408903627201,119.009400194657,71.4705584130682,118.840681454227,112.609662222557,115.346163892068,"gene:YAR033W"
4355.90782026514,6568.7137582017,10000.5840623915,16540.6421804042,17140.0021914424,11454.0571636314,"gene:YAR035W"
11320.456278125,9103.21056065231,12761.4652633112,8805.10415674613,7758.90717728036,8802.92628560417,"gene:YAR042W"
121.810387565068,104.889640849528,172.058751735164,185.193395266171,151.160717758208,205.975292664407,"gene:YAR050W"
13.4466012247153,18.1539763008799,17.2058751735164,30.7005093756754,17.2465248448962,17.3934691583277,"gene:YAR061W"
8.70074196893345,12.1026508672532,7.94117315700757,11.8840681454227,8.11601169171585,9.15445745175143,"gene:YAR064W"
56.1593345267522,80.6843391150216,131.029357090625,158.45424193897,188.697271832394,212.383412880633,"gene:YAR066W"
